"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"Y"
0.0187461709418264;-1.30787947805382;-5.45165109722018;-1.64832501958752;1.48937715753706;0.254696813091578;3.11375576476723;0.0407010712669982;-0.668125162223393;0.730829582634201;"YES"
-0.599167715783718;-2.89389894293686;1.59313809278419;0.14028277990602;-1.93945989301165;0.134106093906313;-0.38126009501469;-0.911898028697348;0.553555986942815;-1.2072726139529;"YES"
0.294545126567508;0.468712618308532;9.78906794383014;-0.220394900535199;1.26944728572263;-0.136507709787607;-1.34984938618696;-1.21149136295192;1.5825656174001;0.3551402118699;"NO"
0.389794300700167;0.978219027971977;5.12376018823796;0.0878289584773553;1.23671446405265;-0.798276094540319;-1.98237602607545;0.380913743664407;0.846429045222586;-1.45821091787007;"NO"
-1.20807617542949;-1.35422025695137;-3.63040017179682;0.722080483503999;-1.82825251559922;1.02864854068048;1.96382271604367;0.751109249182531;-0.626421128202539;0.142227189553378;"YES"
-0.363676017470862;-1.08689907119948;11.1025659863558;1.43064449362303;0.302551136282036;-0.567895605205858;-0.714089637564798;0.770373752117736;1.57127511121381;-1.1847661567963;"NO"
-0.256478394123992;-0.72113730642748;-4.23200675916136;1.44916363987653;-0.195621788871187;2.28998407312476;5.02745670728648;-0.877458672302495;-1.0221766403827;-1.3991243208747;"YES"
0.755781508027337;2.98419218225017;-4.7189329515917;0.798394452429698;0.32026126965473;0.390992286306111;3.78693201521952;-0.0748882306576432;-0.503684182556349;-0.367648288185461;"NO"
0.98744470341339;0.41538594140341;6.6658623040305;1.0285854750943;0.178700617560692;1.2135127939438;1.61853846911695;1.35702625921064;1.0478139582602;1.15464609152726;"YES"
0.0893472664958216;-3.28790909391611;2.88333633260142;-1.20185070025465;-0.132141714281981;0.645313392700997;1.22991403185312;-0.139008054367833;0.557470162853175;-1.67977863077916;"YES"
-0.954943856152377;-0.591980840922858;1.32488341703745;-0.0257477475447761;-0.0677709408241765;-0.9449180203279;-2.0621689241847;0.572924875756186;0.459068235566606;1.5263692420393;"YES"
-0.195150384667239;-0.336590692311639;8.84209570374387;3.08620274252872;-1.16538178044015;1.50444665140891;1.12028627698742;-0.042528468020651;1.63574332015276;-0.565748576612191;"YES"
0.92552126209408;3.37028556237878;-2.82849083339032;-1.91317176325683;-0.444220885115775;0.375447852294835;0.369419824460372;0.63061912382425;-0.777493544968532;-0.0718312167376414;"NO"
-0.596310636720207;1.9436075344333;11.5873554524187;1.57448573004498;1.73785878719531;1.38702629884842;2.43671424837851;-1.01676244937181;2.07584683920144;-0.0460714449584346;"NO"
-2.18528683816953;-6.17046240580487;-8.462574558295;-0.684818862087096;-1.63509674965374;-0.598182554493112;0.283494734138763;1.54341153578235;-1.17485390967978;-2.36539930037201;"YES"
-0.674865937875116;1.03472542468487;-0.326625441051347;-0.526630668753457;-0.00218748468818587;0.768942220290247;2.40139812130486;-1.68595984399851;-0.00350552859305921;0.21364273691792;"YES"
-1.2651980215309;-2.52298937781959;-1.2724219720752;1.22437140455464;0.796865052707139;-0.855765745258126;0.73538033506092;0.371409446078807;-0.0909565513914516;-0.0860129168669742;"YES"
-0.87215882671769;-2.63915490638248;5.87961843765262;-2.45169432541489;0.767232088017057;1.90644292432124;2.64612423989965;-1.78894878606794;0.726919625041878;-0.374177889230404;"YES"
-0.101761006224816;0.984782892999841;-6.10453767668295;-0.695484955381432;-1.30142225992857;-1.06200169058635;-2.29081743530013;0.341328365271931;-0.999403327592186;0.490213161544019;"NO"
-1.85374045447914;-2.59907300331509;-7.81521378703637;1.67982902976131;0.655073742941868;-2.02136704149037;-3.10993081970111;-0.230365533273832;-1.5276918134184;-0.707026231040972;"NO"
-0.0779460660753655;0.322548469495742;-2.49199120373744;-0.261451479016199;0.744557637440514;0.132785968490092;1.0311741598454;-0.459997804628705;-0.628274479062629;-0.276437895382465;"NO"
0.96856634052454;3.55137921176709;-8.32229574368818;-1.2550428946198;0.214606196560853;0.801652880597652;0.939968977809323;0.210273524297509;-1.56897808415332;-1.46986702157289;"YES"
0.184925959990315;-0.05638466075174;-6.76245670066236;-0.798833321255812;2.05942767373304;-0.727271331171265;-0.825354791135896;1.78457262617384;-1.31120165319921;1.25850323307295;"YES"
0.362087228606606;-1.86479521150584;-10.3581864808268;-1.20918071206783;-1.00156046581964;9.95795953615303;1.20485134209716;-0.917047145428663;-2.05145391065416;3.85780321701751;"YES"
-1.75908675375971;-4.87205022716495;1.88957858876233;-0.905133727521865;-0.778075726714337;-0.43026568222653;-1.81167825574311;-1.6546960353918;0.305366761257654;1.71298175811378;"YES"
-0.762544880031294;-4.46374452281328;14.2479408896113;0.820443413828507;-0.401009887943515;-0.683429374334515;-1.55757572269141;0.705933157427451;2.45227259767504;-0.802048573403945;"NO"
0.834473903088453;4.52426900719837;2.20336634168088;-0.72570836699641;1.80763203598779;-2.25690838374347;-3.8963492245052;-0.979364704374516;0.5658761507508;0.276812758945201;"YES"
-0.96765198675991;-1.00156307833871;-3.92473767522354;-0.315600584154919;0.92240697244425;-1.17315769473805;-1.66192323404962;0.619432956517242;-0.741232374915597;-0.710812604198315;"NO"
-0.0288153354758646;2.92874998241874;1.91630830494743;-0.375201068513063;-0.096428481876907;-0.446458315044255;-0.948366581412971;-0.452031278587778;0.885734985870683;0.661751837041632;"NO"
0.232525152575391;0.00682471788860028;-6.45726063843256;0.0990980906067307;0.834029843172608;0.0163220643993971;1.70446904055309;2.47273762859602;-1.03565878664836;0.914382183262387;"NO"
-0.301208681504178;-0.738683715809494;7.34281072057205;0.0104592871206099;0.395457280628551;0.402132521065238;1.14112005492676;-1.61722595393394;0.941085538897287;-1.44286997426128;"YES"
-0.677614583149334;-1.63147134362556;-4.4221942940984;1.21605342271473;0.449183032455734;1.57952212818904;1.70517894772475;-0.871361233415386;-0.623145888284619;1.06082191463414;"YES"
-0.334556565073352;2.43033890345015;-2.10317815520527;-1.96918435250957;0.191591179309395;0.520504769735677;0.510919638844847;-0.0792068360840542;-0.148169467067903;0.760215601017715;"YES"
1.36795395319196;1.89253732637019;-2.8741201590746;0.388187394443625;0.978088014225632;0.351092084878815;0.810033343060859;0.177362450599167;-0.545791305501242;-0.7594361559783;"NO"
2.13776710365012;6.18910747507663;-3.9772701211921;-0.414374794108648;-1.50012832227612;-2.65255405886288;-0.518600877440869;-0.421043692909871;-0.228562425898618;1.0329245696581;"NO"
0.505819264529025;-0.559720411434422;2.83361077869387;0.00718195488434387;-2.35059436318475;-1.16926941401107;-0.264594085850592;-0.69755756367545;0.825124747067864;0.56493144799283;"YES"
0.532896992328326;2.4695877748696;1.97795148078949;1.10243008648968;1.20299344006442;-0.674908087626403;-0.277095233275368;-0.844421374429713;-0.0108771431832395;-0.611698908100224;"YES"
-0.645894253549207;0.41705619700271;1.81777741362572;-1.41527166568026;-1.11711574738593;1.22613913861028;1.43362845195697;0.327131363071356;0.0735987180271982;0.39691163635969;"NO"
0.290987488429766;3.08940312784852;-3.50626788032378;-2.27429449350165;-0.17232809473973;2.37368069471251;1.2487961576773;-0.110379999238556;-0.388092439784755;-0.237305168124776;"YES"
-1.23759446887722;-5.15755224790172;-0.652308683637347;0.210156690964187;-1.31426484768949;-0.561746594990104;-0.466282252664386;-0.0583199778887433;-0.252097657226374;0.605781545328624;"YES"
-0.456176275117809;2.13451122789725;-1.9406304696264;-0.841768233850288;-0.109653560623266;0.659908224937192;0.858852322765602;0.999436206485583;-0.552987463538843;-0.0559507586816885;"NO"
-0.830322654724733;-2.71536180894029;0.0522384887713167;-1.0212866119976;-0.29280094378547;-0.959548027845405;-0.279955296958282;1.33368607886131;-0.0553654034512117;-0.348136358888464;"YES"
1.06637639568217;2.89210498758542;2.43472915446777;-0.763987344715413;0.409133637776905;0.156631264999241;0.555342693195629;-0.425104325442526;0.112203853137395;-0.0860212698013904;"NO"
1.2161258380798;1.2022590177353;-1.40122387290745;2.41983359613162;-0.822658546707105;1.81250875081195;3.19907098702577;0.0587586181100006;-0.11332571832894;-1.69696924833707;"YES"
0.735690657633052;-1.52688917718008;2.7294775737412;0.130395047941882;1.32203541187312;-0.595576509839445;0.365866233481946;2.1999587618742;0.559620359490766;-0.777432581426715;"NO"
-0.48120861731558;-1.68135612180862;0.17259794684812;-0.203721278298691;0.447468326606336;-1.15216311920038;0.289678974273285;-1.21139672264816;-0.210011876330401;0.531897855654334;"YES"
0.562744762858116;1.2517593821996;-6.35762185960666;0.559149346715492;0.508215420999582;0.0900504844914786;1.66590486284265;-0.259596651857301;-0.737351990530811;1.56496186471835;"NO"
0.380922212625677;-0.620069073010251;4.15451145632927;1.58790305858569;-0.256174764712698;-1.12455305706897;-0.583769106011529;2.38352701424795;0.700249951541685;0.976317136086735;"NO"
-1.43042725279669;-2.36518025039542;-9.67073264354816;-0.620825566953815;0.801069498080216;10.0437396926545;-1.10951245516664;0.49667399090014;-1.72856310138634;5.75730668053194;"NO"
-0.218503550534591;0.215264541184866;-8.61990421390265;0.844194000210228;1.23458439889434;-0.912902643563067;-1.99622725387728;-0.734798134217218;-1.50349031537571;-1.87319015876971;"NO"
-1.48993623673554;-3.06045641249685;-0.330603640411153;0.114029341694296;-0.481347651165428;0.634350571321582;-1.41504578765484;-0.0839645434357432;-0.113057132450242;-0.168707221963068;"YES"
-1.47982702157166;-1.00438569450992;12.0639003392087;0.804825090712383;-0.19360109334353;0.376034460798317;-0.735261448749145;-0.249555708403573;1.70638292890373;1.25561129598212;"NO"
-0.430387816077224;0.296909031155343;8.94233850059055;0.301744819685823;1.47056388884748;-1.29634175029209;-1.99334466316973;1.30375247614762;1.39455016380636;-0.467350705313125;"YES"
-1.05163864204345;-0.524488891125427;-2.04788130556778;-0.38287376193347;-0.68364413713784;-0.6023166669148;-0.680319552962735;1.1444535300712;-0.094300345529932;1.173514128692;"YES"
1.5225863440541;0.930115177112631;5.28428670885945;-0.792722219789041;-0.0123250160806363;1.56615606891631;4.5945222903656;-1.17791397931317;0.919927679025783;1.85266035994612;"YES"
0.59282805458608;2.67963299383879;3.52713471824505;0.60751239554638;0.173480249124005;-0.668629040555695;-0.24039735287157;1.68381052583489;0.153971982312153;-1.97230312597122;"NO"
0.716600833741054;-0.625202509232512;3.42497614238549;0.832344729871359;-0.448375293423593;0.303597019393145;-0.188182267008484;-0.420890539492151;0.264727833113563;-0.0364632953206076;"NO"
0.440241864384138;-2.43139593943869;-3.75100611240544;-0.25448235204941;-0.310051806584565;0.81160485143079;-0.17927585205537;-0.627130071830008;-0.823741761226779;0.427059731032355;"NO"
0.659764138331946;0.339438160435724;-0.262952606375034;0.775516883113103;-1.10508888594004;0.0191996638327526;-0.413386075893322;1.29729227188065;-0.0986130931875867;-0.266708108617675;"NO"
2.22051966293556;4.01401749683852;4.24689392464589;-0.598385452280834;-0.277907249955316;-0.258797072869258;-0.639556558175914;-0.311204791968072;0.929431591858995;0.0806602822942113;"NO"
-1.1839450740654;-2.9483145535982;-3.33997297863803;1.47519159913765;1.34761200180236;-0.0217003102421693;-2.25406716954782;-0.103235710499541;-0.66660223594932;-1.4123428957401;"NO"
-0.0739558344974904;0.432130792974128;-2.69579785051318;0.866268268572968;0.719657290518998;0.419934405544068;1.15402774536653;1.80698884991544;-0.227702204085812;1.1218141226269;"YES"
-0.416354674886519;1.56787692753625;-0.101519102829688;-0.671507752684238;-0.07950563882744;-0.0884251224498432;1.9563179206084;0.472810328205632;0.196534763117128;-0.729809187218759;"NO"
-0.191482343752627;2.13876774614497;-6.04435888646144;0.129030082961392;0.214732200902843;-0.424762897049779;-1.23154223909278;0.517503100161251;-0.759894565056449;-0.630221984820234;"NO"
0.0695447814074023;-1.63632001952608;-1.08547167649305;0.00678986265768556;0.0442938836333716;-1.1717757496298;-0.398035538645622;-0.750609299121502;-0.0181925118512014;-0.475756225355685;"YES"
-1.60667724535804;-0.274318874997674;-4.79909828285152;0.842080835974628;0.215795504599057;-0.433101524906646;0.964389980088569;0.169953404844899;-0.684337011434325;-1.16757979193895;"NO"
0.892925899563175;1.7973206073255;-1.31885445685588;-0.757443722859013;-0.594081683661156;-0.248100527422341;-2.17310194233862;2.23208910149774;-0.355036142890212;0.387541786305234;"NO"
