"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10"
-0.184252542069064;-0.0912313071680136;1.87961029672069;-2.47055030384224;0.323787806797927;-1.14733449377832;-2.64329909655626;0.70189058749123;0.386399813506398;-0.505941371607907
-1.37133054992251;-0.360893103031788;12.2403606465478;1.27105122801706;-1.03217722772575;-1.39644843317124;-2.26431407121556;-0.208968756757086;1.97536305369765;0.240181376641292
-1.62667268170309;-0.27663445842679;7.1292340832704;-0.0380678032391783;-0.578424402763661;1.1519494835453;1.34277151639809;-0.527447407710874;1.49292003443956;-1.24176646721248
1.10177950308713;2.8300351323631;-6.54068849915621;0.275850324283108;-1.04185668090332;0.801797577280815;1.24803036519209;0.0499366130207785;-0.903919350825583;-1.42333950565969
-0.238233556018718;-1.06551014529316;6.99670648928926;0.307260213860846;-1.56544425872289;0.614594231877781;3.46640913936473;-0.47913086799772;1.34520737072312;-0.439873628460067
0.741390128383824;4.15612369723051;12.4353592928727;-0.0711892099014952;-0.275232006276468;0.0238334527356863;2.3939172862481;-1.69315145783666;2.03454845548156;-0.0569052365807125
0.482978524836611;1.61435478148265;-3.753571849224;1.57558842316112;-0.437762582290267;-0.346558155362354;0.888647031512576;-0.259714816363641;-0.675548210199743;-0.297662959266426
-2.11906119191017;-1.30614492048547;-4.14683478026557;-1.60910038681253;0.815492560134833;-0.33284047335609;-2.06783574409715;1.319021733225;-0.274520420036722;0.424073659234635
-0.373661555154702;-4.42488269207859;-3.07404869697414;0.416602523591005;0.177176923821247;-0.302591511786666;-0.0723505477419565;1.57924254811012;-0.327073284315291;0.749525991299572
-0.687555430387918;-0.65925490685541;3.15469909109594;0.186173914645921;0.708969861432881;0.45331453224522;1.39366440192026;-0.436915031612484;0.235629237038989;-0.518794484191754
-0.253780530102462;-0.0731059949389031;-2.49349748518215;-1.21600411184847;0.0102737305592344;-0.588216781536819;-0.933296725426826;0.704782050340772;-0.131387339672195;1.54857291732852
-1.37994357833758;-3.92490006764481;3.89852462842073;0.667612771145151;0.286895553178256;-0.38233735670279;-0.907950430880288;0.716292905904998;0.737786508973211;-0.494117829853172
-1.43551436236037;-3.7645194727584;-0.0547565837670989;0.807991417620201;-1.67535318353583;0.445112743988254;-0.257544601368328;1.42161973449338;-0.185504975665895;-2.19539058889414
-0.324544009572335;-1.48768089149537;-17.4932305251501;-1.5832523581154;-0.218521708140596;-0.577556199040143;-0.755415987508375;-0.482663280030644;-2.67071747835927;0.73028869197322
-0.651562988544657;-1.67289482808959;2.1626454435763;-0.234513063028774;0.0825750662025859;-0.916203683276179;-0.522460052166288;0.49384401289054;0.162000599544583;-0.100112492857155
1.08655139944051;1.59772345623385;-8.49980351293873;0.122018758507585;2.63182886146341;-0.44375841456175;1.07942975357243;-0.010160313693612;-1.61326063682548;0.376635919467288
-0.828662535001092;-2.9198826602056;0.103379544968374;0.64655131219122;-0.467661733059762;1.34920587408204;0.992414934671136;-0.367169958479062;-0.407491287228379;-0.0825356907485807
0.655227636235218;-0.487696375490682;-1.92061947517682;0.463053880772074;0.773187349402311;0.72463918740072;1.88847918180084;-0.283475301352747;-0.095311666978086;0.208491876866538
-0.400637547031742;-2.05870581546655;9.79089336473189;1.41924281751216;-0.170145616970774;-0.324960991484621;-0.653388927192787;0.735382937409388;1.45010583535584;-1.02342318994155
0.786342384239158;-1.37613259369267;-9.72724188205048;-0.542639869851834;-0.193254090815761;0.571316714596286;1.17261177548118;1.23332882178642;-1.50781917364713;-0.896944207963119
-0.902211944178638;-2.28888052899723;-3.9952607051011;-0.910021558638724;-0.861475524510043;-0.685740552325105;-2.64557585760667;0.102214587598879;-0.407003965341502;0.659958611459349
0.340115643674263;0.917478431188708;-3.31182265486277;0.786817481159738;0.181143724108373;-1.15356384190477;-0.27255465113846;0.676381980879404;-0.639962081461521;-0.389696613475242
-1.2463197118892;-3.83586933977336;-0.410745134466325;-0.923332869799076;-1.78625116707317;-0.855131966574701;0.0206474166407041;0.877381145953646;-0.115006880679815;1.07390255226111
-1.0484455048786;-2.30938222316132;11.6226126709331;-0.682768959546121;0.908524089416202;-1.47151902450991;-2.24099928279856;-1.07287879942081;1.68105269327105;0.451179146951356
1.17270628121431;0.984746999038384;8.44497215990131;-1.79102032957979;1.85281474677518;-1.1335141843342;-2.79081323913847;-1.39542506623037;1.22059724385295;0.121495001324836
-0.222661509019268;-2.98897037310707;-6.00074264104989;-1.78957244459446;0.753541837871624;-0.119752540218726;-0.114442244903563;0.743318210705263;-0.912049197133295;-0.230075039236823
0.712894276248457;0.62573033867612;4.80231238672716;1.34191650474053;-0.214988096726972;-0.247123041342558;-0.210598238840495;-1.81806176387986;0.628225386756428;-0.599076007070369
0.158830621318104;3.05084502076654;-1.65223383459212;1.08671000766888;1.35753656396223;-0.323429266158252;-0.713056597777217;-0.638196433045554;-0.273771706159921;0.989083877213831
1.15534831801052;0.27301075567624;-4.36618849258704;0.505197020115173;0.343526595099658;-0.628645511093273;-0.333153513091621;-1.17232145204843;-0.991184747221342;-1.14682587125182
0.594957346950486;-1.07909149818053;-4.60111389748582;0.569807425254349;-0.0326243058378093;-2.58450480359094;-1.52637868015138;-0.545606207910094;-0.669132807889928;1.5962054392914
-1.41964510835699;-4.71894756576777;-1.9015826800915;0.38373792110962;-1.02421899507323;0.546572734286123;-0.170484439275993;-1.23578419053666;-0.299283848279397;0.407019179564188
0.148167955187725;-0.967586886008998;-2.34187707304206;2.20681872951564;-0.229863820673017;1.11419729842458;0.566542424299477;0.379847375563222;-0.623221588238634;-0.0773077224996492
